ID,Commit URL,File Name,Before,,,After,,
32,https://github.com/jcsec-security/solidity-security-teaching-resources/commit/f5cee8c9621c87a4fc1f62e311fdf66d0e19e9a3,BasicExamples/6-txOrigin.sol,,,,,,
33,https://github.com/jcsec-security/solidity-security-teaching-resources/commit/f5cee8c9621c87a4fc1f62e311fdf66d0e19e9a3,BasicExamples/7-forceFeeding.sol,,,,,,
34,https://github.com/blockchain-IoT/Motoro/commit/2fd83d53c2ed3beac45d4401d781fe33dfebe1cf,contracts/Machine.sol,,,,,,
35,https://github.com/blockchain-IoT/Motoro/commit/db5e43f30b1f51d47f193ab32fb9f9da2e4141c9,contracts/Machine.sol,,,,,,
36,https://github.com/poanetwork/posdao-contracts/commit/9de3a94be98d9553c6ac72916221b42fc56daec2,contracts/Certifier.sol,,,,,,
37,https://github.com/poanetwork/posdao-contracts/commit/a4e24c76c7ed71f2780834b529599c7d0f6bf6e2,contracts/base/BlockRewardAuRaTokens.sol,,,,,,
38,https://github.com/poanetwork/posdao-contracts/commit/a4e24c76c7ed71f2780834b529599c7d0f6bf6e2,contracts/base/StakingAuRaTokens.sol,,,,,,
39,https://github.com/a16z/halmos/commit/e3aea1413624670b429126938798dd5c8220f349,tests/test/Send.t.sol,,,,,,
40,https://github.com/yearn/yearn-protocol/commit/7b7d4042f87d6e854b00de9228c01f6f587cf0c0,contracts/strategies/StrategyProxy.sol,,,,,,
41,https://github.com/omni/tokenbridge-contracts/commit/7edfe777e061c8c04b5b5add416d5012bdbd734b,contracts/upgradeable_contracts/erc20_to_native/ForeignBridgeErcToNative.sol,,,,,,
42,https://github.com/SetProtocol/set-protocol-contracts/commit/e3b8677488221f7a96a9ba35660e4b0f1414a3ad,contracts/core/liquidators/TWAPLiquidator.sol,,,,,,
43,https://github.com/ProofSuite/presale-contracts/commit/6f16be15cd8f8bcdeebddf2e0f697bd193431cfa,contracts/Crowdsale.sol,,,,,,
44,https://github.com/delvtech/council/commit/7d01b7de58569109755b84af38524884fe68a1c8,contracts/features/Treasury.sol,,,,,,
45,https://github.com/Orbiter-Finance/OB_ReturnCabin/commit/5a05c1b042e8fc7b06b6908cf92c29b2eca3ac4f,contracts/ORMakerDeposit.sol,,,,,,
46,https://github.com/FourthState/plasma-mvp-rootchain/commit/2a41203ea25d85001323606cf3266858a7f8852f,contracts/PlasmaMVP.sol,,,,,,
47,https://github.com/FourthState/plasma-mvp-rootchain/commit/51f51e6fa12c9ff8d0446217fbe73979886d911d,contracts/PlasmaMVP.sol,,,,,,
48,https://github.com/FourthState/plasma-mvp-rootchain/commit/ec7e0dd0639c194f4e35132402f256015b2d647e,contracts/PlasmaMVP.sol,,,,,,
49,https://github.com/FourthState/plasma-mvp-rootchain/commit/9f75cd2a60f45aa1cafb95b1a4221184af873391,contracts/PlasmaMVP.sol,,,,,,
50,https://github.com/FourthState/plasma-mvp-rootchain/commit/088adc738b15126324739816495f1651598c5873,contracts/rootchain/RootChain.sol,,,,,,
51,https://github.com/FourthState/plasma-mvp-rootchain/commit/c659009290ddfda921646206d1ac02e7bf4950b7,contracts/rootchain/RootChain.sol,,,,,,
52,https://github.com/adorsys/p2p-lending/commit/1495c9375cfb5c113660d17a5e8dff8a4f574440,contracts/LendingRequests/LendingRequest.sol,,,,,,
53,https://github.com/PolymathNetwork/polymath-core-deprecated/commit/20bed2fbb5fac5449a8c7ce1ff069efbb8b98456,contracts/NameSpaceRegistrar.sol,,,,,,
54,https://github.com/PolymathNetwork/polymath-core-deprecated/commit/3a03f252bc1ea32799be3405680afeccea1a35f0,contracts/NameSpaceRegistrar.sol,,,,,,
55,https://github.com/PolymathNetwork/polymath-core-deprecated/commit/c01e8b77fc9b64aa044f93cd778dd0b62d970dad,contracts/NameSpaceRegistrar.sol,,,,,,
56,https://github.com/PolymathNetwork/polymath-core-deprecated/commit/27a2210e7ab0e0af82241c1e0e4d1bf7af179ff9,contracts/NameSpaceRegistrar.sol,,,,,,
57,https://github.com/OpenBazaar/smart-contracts/commit/954176eee930dc5f5fe31df0f4db1ad4feab786d,contracts/escrow/Escrow.sol,,,,,,
58,https://github.com/e11-io/crypto-wars-solidity/commit/a7319e6f5e65505ccb10c9636833099a64fdb080,contracts/UserBuildings.sol,,,,,,
59,https://github.com/e11-io/crypto-wars-solidity/commit/8fdc6db9811f5ee31cf6e11ade98144ef9a02f78,contracts/UserBuildings.sol,,,,,,
60,https://github.com/tatumio/smart-contracts/commit/8cff275c500acdcdca7ff0c947fb698b980747b7,contracts/tatum/custodial/CustodialWalletFactoryV2.sol,,,,,,
61,https://github.com/tatumio/smart-contracts/commit/8cff275c500acdcdca7ff0c947fb698b980747b7,contracts/tatum/custodial/TronCustodialWalletFactoryV2.sol,,,,,,
62,https://github.com/tatumio/smart-contracts/commit/2795a8a7a2d6fbf9d5915908f208788f4bb32cbe,contracts/tatum/custodial/TronCustodialWallet.sol,,,,,,
63,https://github.com/tatumio/smart-contracts/commit/3cbf025e6c468822821dcf443300981850c1abd4,contracts/tatum/custodial/CustodialWallet.sol,,,,,,
64,https://github.com/authereum/contracts/commit/4a778540362efe6cec4d501ff5ed36c5327131fb,contracts/modules/AuthereumDelegateKeyModule.sol,,,,,,
65,https://github.com/autofarmnetwork/autofarm-v2-contracts/commit/0f2dfac26ea22a6fba489f88fc23dd64d3cd8454,AutoSwap.sol,,,,,,
66,https://github.com/streamr-dev/marketplace-contracts/commit/0240b78d6dd67671a6372cd77e822bfe11f0cc18,contracts/Uniswap2Adapter.sol,,,,,,
67,https://github.com/defidollar/defidollar-core/commit/857a90daab1d9d377303c7cb3ee7a1cb9b11d8be,contracts/peaks/Controller.sol,,,,,,
68,https://github.com/defidollar/defidollar-core/commit/06d2a5d2c0f34ed2849b2e892b2f89994e436608,contracts/peaks/yearn/YVaultPeak.sol,,,,,,
69,https://github.com/servntire/Property-Registry/commit/f70dc1d77dee53520ea470fc0ee4d8ee5833babd,contracts/Migrations.sol,,,,,,
70,https://github.com/sonnysangha/lottery-smart-contract/commit/644e6403c4df1ca15e5a0cd1376880807559ae77,Lottery.sol,,,,,,
71,https://github.com/notional-finance/contracts/commit/57a802cb6cd7d57ea4c82f2b17e080bf15056213,contracts/Portfolios.sol,,,,,,
72,https://github.com/idexio/idex-contracts-whistler/commit/9faf536e090e9e3168c096cec581dff5cdc3ee0e,contracts/libraries/AssetTransfers.sol,,,,,,
73,https://github.com/idexio/idex-contracts-whistler/commit/23c53b3458e4ee5d53aab34d4ab9c8111d392686,contracts/libraries/AssetRegistry.sol,,,,,,
74,https://github.com/idexio/idex-contracts-whistler/commit/23c53b3458e4ee5d53aab34d4ab9c8111d39268,contracts/libraries/AssetUnitConversions.sol,,,,,,
75,https://github.com/ToucanProtocol/contracts/commit/caaec0a5126efa6d83bf9e9bbe0e5ad01d845df5,contracts/ToucanCarbonOffsetsFactory.sol,,,,,,
76,https://github.com/chronologic/chronologic/commit/25c153b028f2007c0ea6e3f0ef614f4c8c0acd83,contracts/DayToken.sol,,,,,,
77,https://github.com/somish/govblocks-protocol/commit/5a2030b7b9b44d54a678c3389f5b3d0a8a858ef1,contracts/Governance.sol,,,,,,
78,https://github.com/somish/govblocks-protocol/commit/f402e77261e6e814f7114a52cc5f6ee6fef29ac1,contracts/ProposalCategory.sol,,,,,,
79,https://github.com/somish/govblocks-protocol/commit/8fe3244e4ec41404660e35369d1d3ee849127fe1,contracts/Governance.sol,,,,,,
80,https://github.com/somish/govblocks-protocol/commit/8fe3244e4ec41404660e35369d1d3ee849127fe1,contracts/imports/govern/Governed.sol,,,,,,
81,https://github.com/charlesndalton/milkman/commit/3e78abe9627ae215dda1eaf336ce3502b3d89d2c,contracts/pricecheckers/SingleSidedBalancerBalWethExpectedOutCalculator.sol,,,,,,
82,https://github.com/charlesndalton/milkman/commit/2ee9bd683163c6216987ec8381a74a181b9714b2,contracts/Milkman.sol,,,,,,
83,https://github.com/Popsicle-Finance/Contracts/commit/4fe2b8dc789dfd26de5267f4d2fca8c64c75b85e,DiamondHands.sol,,,,,,
84,https://github.com/Popsicle-Finance/Contracts/commit/4fe2b8dc789dfd26de5267f4d2fca8c64c75b85e,PopsicleJoint.sol,,,,,,
85,https://github.com/Popsicle-Finance/Contracts/commit/4fe2b8dc789dfd26de5267f4d2fca8c64c75b85e,PopsicleProjectVesting.sol,,,,,,
86,https://github.com/Popsicle-Finance/Contracts/commit/4fe2b8dc789dfd26de5267f4d2fca8c64c75b85e,PopsicleStand.sol,,,,,,
87,https://github.com/Popsicle-Finance/Contracts/commit/4fe2b8dc789dfd26de5267f4d2fca8c64c75b85e,Sorbettiere.sol,,,,,,
88,https://github.com/OpiumProtocol/opium-contracts/commit/503c4c10d54575da40e197d9e408360ea6773aeb,contracts/Core.sol,,,,,,
89,https://github.com/OpiumProtocol/opium-contracts/commit/6f7e89570055e91a691a11e00bce874de5068339,contracts/Core.sol,,,,,,
90,https://github.com/OpiumProtocol/opium-contracts/commit/23e8b1533376af2d03114cb2192a8b7ec8febf13,contracts/Core.sol,,,,,,
91,https://github.com/mangrovedao/mangrove-core/commit/5f31346d0bb49356d75f417f35aa82cdee98f6be,src/core/MgvOfferMaking.sol,,,,,,
92,https://github.com/mangrovedao/mangrove-core/commit/f5fce72d7f8d7a8a905b475967ec71268b847d46,src/core/MgvOfferMaking.sol,,,,,,
93,https://github.com/mangrovedao/mangrove-core/commit/afebe0f28f0a58f3f4a67446c3ad4b84b2e53db1,src/core/MgvOfferMaking.sol,,,,,,
94,https://github.com/Instadapp/InstaContract/commit/0b5f247e44430a5918c886d3dfbb8d6af0efc19c,contracts/v2/InstaBank.sol,,,,,,
95,https://github.com/hermeznetwork/contracts/commit/0cc0c87fd9e7422b8cd4455e2a2b3e2506eaff7b,contracts/hermez/Hermez.sol,,,,,,
96,https://github.com/hermeznetwork/contracts/commit/a2ea2951d3c3b9ef5dbb48efb6cabee9ae31abbd,contracts/hermez/Hermez.sol,,,,,,
97,https://github.com/EtherOrcsOfficial/etherOrcs-contracts/commit/babfd995da41c225ccf78180333f0ff423248bb0,src/mainnet/EtherOrcsAllies.sol,,,,,,
98,https://github.com/EtherOrcsOfficial/etherOrcs-contracts/commit/babfd995da41c225ccf78180333f0ff423248bb0,src/polygon/EtherOrcsPoly.sol,,,,,,
99,https://github.com/EtherOrcsOfficial/etherOrcs-contracts/commit/babfd995da41c225ccf78180333f0ff423248bb0,src/polygon/GamingOraclePoly.sol,,,,,,
100,https://github.com/EtherOrcsOfficial/etherOrcs-contracts/commit/47abbf90a42ba5e5cc6a7633c82f38aa1de1dc61,src/mainnet/MainlandPortal.sol,,,,,,
101,https://github.com/EtherOrcsOfficial/etherOrcs-contracts/commit/33dbda8faad235c3ec0c3090e9037d8daa61905b,src/mainnet/MainlandPortal.sol,,,,,,
102,https://github.com/panoptic-labs/panoptic-v1-core/commit/02cd20d23698f9ae62d6d51262f7043be4146b6c,contracts/libraries/Math.sol,,,,,,
103,https://github.com/Neufund/platform-contracts/commit/6c1639a346a40ac7eff8e1bd57b46688dc6fe1a0,contracts/Company/Extras/ExitController.sol,,,,,,
104,https://github.com/Seedifyfund/Launchpad-smart-contract/commit/372798954c4402b0c22b36d5a077c2bd9688da7e,contracts/SeedifyFund/SeedifyFund.sol,,,,,,
105,https://github.com/Seedifyfund/Launchpad-smart-contract/commit/372798954c4402b0c22b36d5a077c2bd9688da7e,seedifyFundSingleFile.sol,,,,,,
106,https://github.com/bloxapp/ssv-network/commit/0ab954ec24fc0b32b51c278958c3d51480940f1a,contracts/libraries/Types.sol,,,,,,
107,https://github.com/pedrosgmagalhaes/drex_smartcontracts/commit/159c736a0e5683c7d71c890e10f4071fd1c294b2,contracts/CBDCAccessControl.sol,,,,,,
108,https://github.com/ethereum/dapp-bin/commit/2849dab39f874797ba65557378c8dc2e1a76e448,wallet/wallet.sol,,,,,,
109,https://github.com/coinbase/nft-dapp-starter-kit/commit/a5c6fc1139f10f143eed535a8a21eedbfdf7d3cc,smart-contracts/contracts/nft.sol,,,,,,
110,https://github.com/Rishabh42/HealthCare-Insurance-Ethereum/commit/4d264217816e63d1f0c49895ac872e8e07b748e4,contracts/HealthCare.sol,,,,,,
111,https://github.com/0xProject/0x-monorepo/commit/063d6ff24e7b3a135e3b232b76ffae3c9a5f6a39,contracts/staking/contracts/src/libs/LibFixedMath.sol,,,,,,
112,https://github.com/0xProject/0x-monorepo/commit/a09cd03ce61036e2659a1af6577a74bb74dc6b5e,contracts/staking/contracts/src/libs/LibFixedMath.sol,,,,,,
113,https://github.com/0xProject/0x-monorepo/commit/c68278d824c3f50c52c074f6b1832b97ccd8d7b2,contracts/asset-proxy/contracts/src/ERC1155Proxy.sol,,,,,,
114,https://github.com/0xProject/0x-monorepo/commit/795a357595b94006a2f1fd6313bdf02103f1b6f5,packages/contracts/src/contracts/current/protocol/Exchange/MixinWrapperFunctions.sol,,,,,,
115,https://github.com/0xProject/0x-monorepo/commit/1400ceb4e82a73be6ccefebc27d98442ae1c3748,contracts/exchange/contracts/test/ReentrancyTester.sol,,,,,,
116,https://github.com/0xProject/0x-monorepo/commit/9cda9f69cdf3df1bb2ecbaa67fb20577db51f1fa,contracts/zero-ex/contracts/src/features/MetaTransactions.sol,,,,,,
117,https://github.com/0xProject/0x-monorepo/commit/6f88e9bdbdd8f44c45053b8c17c84411f9499084,packages/contracts/src/2.0.0/protocol/Exchange/MixinWrapperFunctions.sol,,,,,,
118,https://github.com/0xProject/0x-monorepo/commit/5dd686f22fd028c90ee53b5706d9db71764e6bb4,contracts/zero-ex/contracts/src/features/MetaTransactions.sol,,,,,,
119,https://github.com/AdChain/AdChainRegistry/commit/802cd178a930b4b76edd51a836d81c22113bc109,contracts/Registry.sol,,,,,,
120,https://github.com/alpaca-finance/alpaca-stablecoin/commit/2b77c6e18976ca9e18c9bd6befb37efd92e9f0fb,contracts/6.12/stablecoin-core/LiquidationEngine.sol,,,,,,
121,https://github.com/alpaca-finance/alpaca-stablecoin/commit/3264f098bafcbd42e08d5db93c4986005e7dfb07,contracts/6.12/stablecoin-core/LiquidationEngine.sol,,,,,,
122,https://github.com/alpaca-finance/alpaca-stablecoin/commit/88dee92f866f8c31ca229a71fdc52679750a83f2,ontracts/6.12/stablecoin-core/liquidation-strategies/FixedSpreadLiquidationStrategy.sol,,,,,,
123,https://github.com/alpaca-finance/alpaca-stablecoin/commit/6377a3416165781f0d7320a87cfe2811a03224e5,contracts/6.12/stablecoin-core/liquidation-strategies/FixedSpreadLiquidationStrategy.sol,,,,,,
124,https://github.com/ampleforth/ampleforth-contracts/commit/7f2d468f7303dfca11db9e516142f2a0000885c3,contracts/UFragments.sol,,,,,,
125,https://github.com/argentlabs/argent-contracts/commit/fcb56d430dd9b74138ef0004eca391f5c40cf6c1,contracts/modules/common/TokenPriceProvider.sol,,,,,,
126,https://github.com/argentlabs/argent-contracts/commit/2bcfe82b26cbcd287efe66d413cf13378678fb5f,contracts/modules/maker/MakerV2Loan.sol,,,,,,
127,https://github.com/AugurProject/augur-core/commit/9f1dff79301d3697001d13164aa23fead5f32e34,source/contracts/reporting/FeeWindow.sol,,,,,,
128,https://github.com/AugurProject/augur-core/commit/337967b9973b93aab9671fc997c55f5a57dff9d5,source/contracts/reporting/Market.sol,,,,,,
129,https://github.com/blockmason/credit-protocol/commit/7b6788b230fe5fc9e7dea891a5a1acf0800bfe01,contracts/FriendData.sol,,,,,,
130,https://github.com/bnb-chain/bsc-genesis-contract/commit/8232f4245e6b0e2a3d13b644d599dad9d1d64a07,contracts/RelayerHub.sol,,,,,,
131,https://github.com/bnb-chain/bsc-genesis-contract/commit/befb3f17f98a826118203f874aa93e81e57d4128,contracts/lib/RLPDecode.sol,,,,,,
132,https://github.com/Computable-Finance/CoFiX/commit/68517379fbb1f16b300bf0f20be018490716898b,contracts/CoFiXVaultForLP.sol,,,,,,
133,https://github.com/convergentcx/milky-way/commit/bfc4f156595eef76158eb89b085e7d9827dfe914,contracts/EthBondingCurveToken.sol,,,,,,
134,https://github.com/crytic/not-so-smart-contracts/commit/3f1e2b153e24c8140cca18580a1b76710616deb7,reentrancy/ReentrancyExploit.sol,,,,,,
135,https://github.com/Dawn-Protocol/dawn-erc20-erc777/commit/7fcf7fa9caa16f74cf826951ce6920310e6f13fc,contracts/Recoverable.sol,,,,,,
136,https://github.com/DeFiOptions/DeFiOptions-core/commit/3519ec3177ac0ece687e70aaebc9c82339db163b,contracts/governance/GovToken.sol,,,,,,
137,https://github.com/DODOEX/contractV2/commit/f81e5481f869d516ebd3baabcc834925d8033538,contracts/lib/DODOMath.sol,,,,,,
138,https://github.com/DODOEX/contractV2/commit/6ecf34e1e173855157b9342495d931bbbf04c3d9,contracts/SmartRoute/DODOIncentive.sol,,,,,,
139,https://github.com/DODOEX/contractV2/commit/805f639c3a8763e16062b9cfc69921b10f5cfebf,contracts/CollateralVault/impl/NFTCollateralVault.sol,,,,,,
140,https://github.com/DODOEX/contractV2/commit/e810adaffe4d48348a2dbd7ce60381674a0a55ea,contracts/SmartRoute/proxies/DODONFTPoolProxy.sol,,,,,,
141,https://github.com/DODOEX/contractV2/commit/fc39f709f2ae94b8f738abd6254dcf538bb7dbec,contracts/SmartRoute/DODOV2Proxy01.sol,,,,,,
142,https://github.com/DODOEX/contractV2/commit/11814c230dad6df3babad981fef7ba2e9a67dc9f,contracts/external/ERC1155/InitializableERC1155.sol,,,,,,
143,https://github.com/DODOEX/contractV2/commit/01c544780291a5acc3e2be4980493e63065fb200,contracts/DODOVendingMachine/impl/DVM.sol,,,,,,
144,https://github.com/DODOEX/contractV2/commit/267ad24edc1e5dbda5ca89905502934ded05b23b,contracts/SmartRoute/DODOV2Proxy01.sol,,,,,,
145,https://github.com/element-fi/council/commit/42e4d9cc9429ec4254734e0feefbb12d21660d8d,contracts/CoreVoting.sol,,,,,,
146,https://github.com/element-fi/council/commit/7d01b7de58569109755b84af38524884fe68a1c8,contracts/features/Treasury.sol,,,,,,
147,https://github.com/erasureprotocol/NMR/commit/4f5796bdc8cf2d1a9ee1a59502e6ec4acfca9aae,contracts/NumeraireDelegate.sol,,,,,,
148,https://github.com/ETHLend/ICO_SmartContract/commit/c5baf85b8290c216e719eecfe07579e92a37d825,contracts/EthLendICO.sol,,,,,,
149,https://github.com/Fairmint/c-org/commit/3b594f59f60ecde10837960bb5b4b1d16953c8dd,contracts/DecentralizedAutonomousTrust.sol,,,,,,
150,https://github.com/fei-protocol/fei-protocol-core/commit/e6fee99b580a01539f9723afa2f41966386ada85,contracts/genesis/GenesisGroup.sol,,,,,,
151,https://github.com/fei-protocol/fei-protocol-core/commit/91dd9ff7aedf121cae73c28eb4ef7203015001dd,contracts/staking/MasterChief.sol → contracts/staking/TribalChief.sol,,,,,,
152,https://github.com/fei-protocol/fei-protocol-core/commit/6e621bfcc6b2d394d83c83a9bca046e5075a6ed9,contracts/staking/MasterChief.sol,,,,,,
153,https://github.com/gnosis/conditional-tokens-contracts/commit/ec9f68dc8c9b3fe8a628ec4b874fdd75246bea2e,contracts/solidity/Events/ScalarEvent.sol,,,,,,
154,https://github.com/gnosis/dx-contracts/commit/29a52dad48b62967b6b7e465a79e844411c4d08f,contracts/DutchExchange.sol,,,,,,
155,https://github.com/gnosis/dx-contracts/commit/12196d170f52f2ada1fe081229aa050ecb9c251d,contracts/DutchExchange.sol,,,,,,
156,https://github.com/gnosis/dx-contracts/commit/65361c7455891840dd44349c5480a6e45c97cd92,contracts/Oracle/PriceFeed.sol,,,,,,
157,https://github.com/gnosis/dx-contracts/commit/beddc7f5f5244ba4ba4bdd1c8ea591385207abd1,contracts/DutchExchange.sol,,,,,,
158,https://github.com/gnosis/pm-contracts/commit/ec9f68dc8c9b3fe8a628ec4b874fdd75246bea2e,contracts/solidity/Events/ScalarEvent.sol,,,,,,
159,https://github.com/Good-Ghosting/goodghosting-protocol-v0/commit/04fabad79691a2fc0a0899c9782a0e3a3b68d699,contracts/GoodGhosting.sol,,,,,,
160,https://github.com/idexio/idex-contracts-whistler/commit/23c53b3458e4ee5d53aab34d4ab9c8111d392686,contracts/libraries/AssetUnitConversions.sol,,,,,,
161,https://github.com/JoinColony/colonyNetwork/commit/040a61d29069af70e541db32a4d849d7ced6e323,contracts/ReputationMiningCycle.sol,,,,,,
162,https://github.com/JoinColony/colonyNetwork/commit/14f42ac416be0e870a615201d53a6409457620a5,contracts/ReputationMiningCycle.sol,,,,,,
163,https://github.com/JoinColony/colonyNetwork/commit/46cc2d2138e2a7b0f67d19013e402c0ed9a0f64c,contracts/ReputationMiningCycleRespond.sol,,,,,,
164,https://github.com/JoinColony/colonyNetwork/commit/6684daf88f206880f6f91411bc192b70003ee770,contracts/ReputationMiningCycleRespond.sol,,,,,,
165,https://github.com/JoinColony/colonyNetwork/commit/39c1a32e0aea0ea2bdbc153509ff9ce1f136a1b6,contracts/colonyNetwork/ColonyNetworkAuction.sol,,,,,,
166,https://github.com/keep-network/keep-core/commit/8044979929a8bd31aabf4b49a3d78ed1324bc855,contracts/solidity/contracts/utils/OperatorParams.sol,,,,,,
167,https://github.com/keep-network/keep-ecdsa/commit/92bf08fbe7a4a23bd0162c16045e94b06d966eca,solidity/contracts/KeepBonding.sol,,,,,,
168,https://github.com/kleros/kleros/commit/7bd8813ba2cef898f1cb1aeb84debfd2b5388593,contracts/kleros/KlerosLiquid.sol,,,,,,
169,https://github.com/kleros/kleros/commit/97196fa07f8319a992a1101caa6c282a3c875ddf,contracts/Governance.sol,,,,,,
170,https://github.com/kleros/kleros/commit/15b195f8a9c6bb83126b3624d98d6c455c437608,contracts/Governance.sol,,,,,,
171,https://github.com/lukso-network/lsp-smart-contracts/commit/b9bb5d63db75ad33f5af8e1fbdd7329f66f8dcae,contracts/KeyManager/KeyManager.sol,,,,,,
172,https://github.com/makerdao/dss-deploy/commit/efc3b43d88eae92b1f6e5947f1678927fe6e0335,src/join.sol,,,,,,
173,https://github.com/poanetwork/tokenbridge-contracts/commit/e752e94ec1a73162fac7f525ce7c1180280fcfbc,contracts/upgradeable_contracts/BasicHomeBridge.sol,,,,,,
174,https://github.com/PolymathNetwork/polymath-core-deprecated/commit/f3683cdfea80ddc7eb5c3783fa2dd10e25bc043f,contracts/SecurityToken.sol,,,,,,
175,https://github.com/pooltogether/pooltogether-pool-contracts/commit/ff861bf6cc9cd01a7bc9edc1ee596f83a12dbb78,contracts/prize-pool/PrizePool.sol,,,,,,
176,https://github.com/raiden-network/raiden-contracts/commit/6c91fd5639aa340e8bd9283b67a80476a449262b,raiden_contracts/data/source/services/ServiceRegistry.sol,,,,,,
177,https://github.com/reflexer-labs/geb/commit/422210bd509b15e60c2cd9f6b5615c5fc99935d8,src/TaxCollector.sol,,,,,,
